# 待译清单（由 sync-localize.ps1 自动生成；scope<TAB>文件<TAB>英文串）
website	apps/website/src/components/Header.astro	0 0 24 24
website	apps/website/src/components/Header.astro	M4 6h16M4 12h16M4 18h16
website	apps/website/src/components/Header.astro	nav a
website	apps/website/src/components/Hero.astro	0 0 24 24
website	apps/website/src/components/HeroGraph.astro	0 0 24 24
website	apps/website/src/components/HeroGraph.astro	feat/worktrees
website	apps/website/src/components/HeroGraph.astro	init: why I made this
website	apps/website/src/components/HeroGraph.astro	M12 2H2v10l9.29 9.29a1 1 0 0 0 1.42 0l8.58-8.58a1 1 0 0 0 0-1.42L12 2Z
website	apps/website/src/components/HeroGraph.astro	M7 7h.01
website	apps/website/src/components/HeroGraph.astro	M8 21h8M12 17v4
website	apps/website/src/components/Install.astro	0 0 24 24
website	apps/website/src/components/Install.astro	brew install --cask cheat2001/tap/angkorgit
website	apps/website/src/components/Install.astro	chmod +x and run. Needs WebKitGTK 4.1 and libssl, which most desktops already have.
website	apps/website/src/components/Install.astro	m9 6 6 6-6 6
website	apps/website/src/components/Logo.astro	0 0 64 64
website	apps/website/src/components/Logo.astro	M16 16 L12.5 26 L12.5 34 L19.5 34 L19.5 26 Z
website	apps/website/src/components/Logo.astro	M16 40 C16 48 24 46 32 46
website	apps/website/src/components/Logo.astro	M32 36 V 54
website	apps/website/src/components/Logo.astro	M32 6 L27 20 L27 30 L37 30 L37 20 Z
website	apps/website/src/components/Logo.astro	M48 16 L44.5 26 L44.5 34 L51.5 34 L51.5 26 Z
website	apps/website/src/components/Logo.astro	M48 40 C48 48 40 46 32 46
website	apps/website/src/components/mock/AppFrame.astro	 100%
website	apps/website/src/components/mock/AppFrame.astro	 main
website	apps/website/src/components/mock/AppFrame.astro	0 0 64 64
website	apps/website/src/components/mock/AppFrame.astro	M16 16 L12.5 26 L12.5 34 L19.5 34 L19.5 26 Z
website	apps/website/src/components/mock/AppFrame.astro	M16 40 C16 48 24 46 32 46
website	apps/website/src/components/mock/AppFrame.astro	M32 36 V 54
website	apps/website/src/components/mock/AppFrame.astro	M32 6 L27 20 L27 30 L37 30 L37 20 Z
website	apps/website/src/components/mock/AppFrame.astro	M48 16 L44.5 26 L44.5 34 L51.5 34 L51.5 26 Z
website	apps/website/src/components/mock/AppFrame.astro	M48 40 C48 48 40 46 32 46
website	apps/website/src/components/mock/Conflicts.astro	  const colors = legacyColors();
website	apps/website/src/components/mock/Conflicts.astro	  const palette = useThemePalette();
website	apps/website/src/components/mock/Conflicts.astro	  return render(rows, { colors });
website	apps/website/src/components/mock/Conflicts.astro	  return render(rows, { palette, animate: true });
website	apps/website/src/components/mock/Conflicts.astro	export function drawGraph(rows: Row[]) {
website	apps/website/src/components/mock/Conflicts.astro	import { render } from './renderer';
website	apps/website/src/components/mock/Graph.astro	Dara Kim
website	apps/website/src/components/mock/Graph.astro	docs: update architecture overview
website	apps/website/src/components/mock/Graph.astro	feat(ai): provider registry + adapters
website	apps/website/src/components/mock/Graph.astro	feat(graph): virtualize commit rows
website	apps/website/src/components/mock/Graph.astro	feat(stash): quick apply from sidebar
website	apps/website/src/components/mock/Graph.astro	fix(diff): handle renamed files in word diff
website	apps/website/src/components/mock/Graph.astro	fix(remote): retry ssh agent auth once
website	apps/website/src/components/mock/Graph.astro	Maly Sok
website	apps/website/src/components/mock/Graph.astro	refactor(core): extract lane allocator
website	apps/website/src/components/mock/Graph.astro	Sokha Chan
website	apps/website/src/components/mock/Graph.astro	style(inspector): tighten spacing rhythm
website	apps/website/src/components/mock/Graph.astro	test(conflicts): cover diff3 markers
website	apps/website/src/components/mock/GraphScene.astro	0 0 24 24
website	apps/website/src/components/mock/GraphScene.astro	M5 3l14 8.5-6.2 1.6L9.5 19z
website	apps/website/src/components/mock/icons.ts	<circle cx="11" cy="11" r="8"/><path d="m21 21-4.3-4.3"/>
website	apps/website/src/components/mock/icons.ts	<circle cx="11" cy="11" r="8"/><path d="m21 21-4.3-4.3"/><path d="M11 8v6M8 11h6"/>
website	apps/website/src/components/mock/icons.ts	<circle cx="12" cy="12" r="10"/><path d="m9 12 2 2 4-4"/>
website	apps/website/src/components/mock/icons.ts	<circle cx="18" cy="18" r="3"/><circle cx="6" cy="6" r="3"/><path d="M13 6h3a2 2 0 0 1 2 2v7"/><path d="M6 9v12"/>
website	apps/website/src/components/mock/icons.ts	<circle cx="18" cy="18" r="3"/><circle cx="6" cy="6" r="3"/><path d="M6 21V9a9 9 0 0 0 9 9"/>
website	apps/website/src/components/mock/icons.ts	<path d="M12 17V3"/><path d="m6 11 6 6 6-6"/><path d="M19 21H5"/>
website	apps/website/src/components/mock/icons.ts	<path d="M12 2H2v10l9.29 9.29a1 1 0 0 0 1.42 0l8.58-8.58a1 1 0 0 0 0-1.42L12 2Z"/><path d="M7 7h.01"/>
website	apps/website/src/components/mock/icons.ts	<path d="M12.22 2h-.44a2 2 0 0 0-2 2v.18a2 2 0 0 1-1 1.73l-.43.25a2 2 0 0 1-2 0l-.15-.08a2 2 0 0 0-2.73.73l-.22.38a2 2 0 0 0 .73 2.73l.15.1a2 2 0 0 1 1 1.72v.51a2 2 0 0 1-1 1.74l-.15.09a2 2 0 0 0-.73 2.73l.22.38a2 2 0 0 0 2.73.73l.15-.08a2 2 0 0 1 2 0l.43.25a2 2 0 0 1 1 1.73V20a2 2 0 0 0 2 2h.44a2 2 0 0 0 2-2v-.18a2 2 0 0 1 1-1.73l.43-.25a2 2 0 0 1 2 0l.15.08a2 2 0 0 0 2.73-.73l.22-.39a2 2 0 0 0-.73-2.73l-.15-.08a2 2 0 0 1-1-1.74v-.5a2 2 0 0 1 1-1.74l.15-.09a2 2 0 0 0 .73-2.73l-.22-.38a2 2 0 0 0-2.73-.73l-.15.08a2 2 0 0 1-2 0l-.43-.25a2 2 0 0 1-1-1.73V4a2 2 0 0 0-2-2z"/><circle cx="12" cy="12" r="3"/>
website	apps/website/src/components/mock/icons.ts	<path d="m12.83 2.18a2 2 0 0 0-1.66 0L2.6 6.08a1 1 0 0 0 0 1.83l8.58 3.91a2 2 0 0 0 1.66 0l8.58-3.9a1 1 0 0 0 0-1.83Z"/><path d="m22 17.65-9.17 4.16a2 2 0 0 1-1.66 0L2 17.65"/><path d="m22 12.65-9.17 4.16a2 2 0 0 1-1.66 0L2 12.65"/>
website	apps/website/src/components/mock/icons.ts	<path d="M15 6v12a3 3 0 1 0 3-3H6a3 3 0 1 0 3 3V6a3 3 0 1 0-3 3h12a3 3 0 1 0-3-3"/>
website	apps/website/src/components/mock/icons.ts	<path d="M17.5 19H9a7 7 0 1 1 6.71-9h1.79a4.5 4.5 0 1 1 0 9Z"/>
website	apps/website/src/components/mock/icons.ts	<path d="M18 6 6 18"/><path d="m6 6 12 12"/>
website	apps/website/src/components/mock/icons.ts	<path d="m18 9-6-6-6 6"/><path d="M12 3v14"/><path d="M5 21h14"/>
